portnum,Service_name,protocol,open_frequency
58908,unknown,tcp,0.000076
58970,unknown,tcp,0.000076
58991,unknown,tcp,0.000076
59087,unknown,tcp,0.000076
59107,unknown,tcp,0.000076
59122,unknown,tcp,0.000076
59149,unknown,tcp,0.000076
59160,unknown,tcp,0.000076
59191,unknown,tcp,0.000076
59239,unknown,tcp,0.000076
59340,unknown,tcp,0.000076
59499,unknown,tcp,0.000076
59504,unknown,tcp,0.000076
59509,unknown,tcp,0.000076
59510,unknown,tcp,0.000076
59525,unknown,tcp,0.000076
59565,unknown,tcp,0.000076
59684,unknown,tcp,0.000076
59778,unknown,tcp,0.000076
59810,unknown,tcp,0.000076
59829,unknown,tcp,0.000076
59841,unknown,tcp,0.000076
59987,unknown,tcp,0.000076
60000,unknown,tcp,0.000076
60002,unknown,tcp,0.000076
60003,unknown,tcp,0.000076
60055,unknown,tcp,0.000076
60086,unknown,tcp,0.000076
60111,unknown,tcp,0.000076
60177,unknown,tcp,0.000076
60227,unknown,tcp,0.000076
60243,unknown,tcp,0.000076
60279,unknown,tcp,0.000076
60377,unknown,tcp,0.000076
60401,unknown,tcp,0.000076
60403,unknown,tcp,0.000076
60485,unknown,tcp,0.000076
60492,unknown,tcp,0.000076
60504,unknown,tcp,0.000076
60544,unknown,tcp,0.000076
60579,unknown,tcp,0.000076
60612,unknown,tcp,0.000076
60621,unknown,tcp,0.000076
60628,unknown,tcp,0.000076
60713,unknown,tcp,0.000076
60728,unknown,tcp,0.000076
60743,unknown,tcp,0.000076
60753,unknown,tcp,0.000076
60782,unknown,tcp,0.000076
60783,unknown,tcp,0.000076
60789,unknown,tcp,0.000076
60794,unknown,tcp,0.000076
60989,unknown,tcp,0.000076
61159,unknown,tcp,0.000076
61169,unknown,tcp,0.000076
61170,unknown,tcp,0.000076
61402,unknown,tcp,0.000076
61473,unknown,tcp,0.000076
61516,unknown,tcp,0.000076
61616,unknown,tcp,0.000076
61617,unknown,tcp,0.000076
61669,unknown,tcp,0.000076
61722,unknown,tcp,0.000076
61734,unknown,tcp,0.000076
61827,unknown,tcp,0.000076
61851,unknown,tcp,0.000076
61942,unknown,tcp,0.000076
62006,unknown,tcp,0.000076
62042,unknown,tcp,0.000076
62080,unknown,tcp,0.000076
62188,unknown,tcp,0.000076
62312,unknown,tcp,0.000076
62519,unknown,tcp,0.000076
62570,unknown,tcp,0.000076
62674,unknown,tcp,0.000076
62866,unknown,tcp,0.000076
63105,unknown,tcp,0.000076
63156,unknown,tcp,0.000076
63423,unknown,tcp,0.000076
63675,unknown,tcp,0.000076
63803,unknown,tcp,0.000076
64080,unknown,tcp,0.000076
64127,unknown,tcp,0.000076
64320,unknown,tcp,0.000076
64438,unknown,tcp,0.000076
64507,unknown,tcp,0.000076
64551,unknown,tcp,0.000076
64726,unknown,tcp,0.000076
64727,unknown,tcp,0.000076
64890,unknown,tcp,0.000076
65048,unknown,tcp,0.000076
65311,unknown,tcp,0.000076
65488,unknown,tcp,0.000076
65514,unknown,tcp,0.000076
11,systat,tcp,0.000075
47,ni-ftp,tcp,0.000075
66,sqlnet,tcp,0.000075
400,work-sol,tcp,0.000075
446,ddm-rdb,tcp,0.000075
509,snare,tcp,0.000075
578,ipdd,tcp,0.000075
591,http-alt,tcp,0.000075
635,rlzdbase,tcp,0.000075
642,esro-emsdp,tcp,0.000075
678,ggf-ncp,tcp,0.000075
706,silc,tcp,0.000075
743,unknown,tcp,0.000075
762,quotad,tcp,0.000075
769,vid,tcp,0.000075
779,unknown,tcp,0.000075
789,unknown,tcp,0.000075
809,unknown,tcp,0.000075
811,unknown,tcp,0.000075
815,unknown,tcp,0.000075
817,unknown,tcp,0.000075
830,netconf-ssh,tcp,0.000075
834,unknown,tcp,0.000075
844,unknown,tcp,0.000075
858,unknown,tcp,0.000075
863,unknown,tcp,0.000075
914,unknown,tcp,0.000075
925,unknown,tcp,0.000075
926,unknown,tcp,0.000075
935,unknown,tcp,0.000075
942,unknown,tcp,0.000075
961,unknown,tcp,0.000075
965,unknown,tcp,0.000075
967,unknown,tcp,0.000075
973,unknown,tcp,0.000075
979,unknown,tcp,0.000075
983,unknown,tcp,0.000075
1019,unknown,tcp,0.000075
1441,cadis-1,tcp,0.000075
1444,marcam-lm,tcp,0.000075
1492,stone-design-1,tcp,0.000075
1495,cvc,tcp,0.000075
1507,symplex,tcp,0.000075
1989,tr-rsrb-p3,tcp,0.000075
3985,mapper-mapethd,tcp,0.000075
4008,netcheque,tcp,0.000075
5308,cfengine,tcp,0.000075
5632,pcanywherestat,tcp,0.000075
5977,ncd-pref-tcp,tcp,0.000075
6105,isdninfo,tcp,0.000075
7005,afs3-volser,tcp,0.000075
22273,wnn6,tcp,0.000075
27001,flexlm1,tcp,0.000075
31416,boinc,tcp,0.000075
32786,sometimes-rpc25,tcp,0.000075
32787,sometimes-rpc27,tcp,0.000075
54320,bo2k,tcp,0.000075
10,unknown,tcp,0.000063
12,unknown,tcp,0.000063
52,xns-time,tcp,0.000063
68,dhcpc,tcp,0.000063
75,priv-dial,tcp,0.000063
76,deos,tcp,0.000063
91,mit-dov,tcp,0.000063
101,hostname,tcp,0.000063
104,acr-nema,tcp,0.000063
122,smakynet,tcp,0.000063
158,pcmail-srv,tcp,0.000063
219,uarps,tcp,0.000063
237,unknown,tcp,0.000063
440,sgcp,tcp,0.000063
449,as-servermap,tcp,0.000063
501,stmf,tcp,0.000063
510,fcp,tcp,0.000063
525,timed,tcp,0.000063
538,gdomap,tcp,0.000063
577,vnas,tcp,0.000063
603,mnotes,tcp,0.000063
615,sco-inetmgr,tcp,0.000063
620,sco-websrvrmgr,tcp,0.000063
629,3com-amp3,tcp,0.000063
634,ginad,tcp,0.000063
649,cadview-3d,tcp,0.000063
653,repscmd,tcp,0.000063
664,secure-aux-bus,tcp,0.000063
665,sun-dr,tcp,0.000063
682,xfr,tcp,0.000063
695,ieee-mms-ssl,tcp,0.000063
707,borland-dsj,tcp,0.000063
716,unknown,tcp,0.000063
727,unknown,tcp,0.000063
733,unknown,tcp,0.000063
750,kerberos,tcp,0.000063
771,rtip,tcp,0.000063
798,unknown,tcp,0.000063
804,unknown,tcp,0.000063
807,unknown,tcp,0.000063
810,fcp-udp,tcp,0.000063
814,unknown,tcp,0.000063
824,unknown,tcp,0.000063
828,itm-mcell-s,tcp,0.000063
833,netconfsoapbeep,tcp,0.000063
835,unknown,tcp,0.000063
847,dhcp-failover2,tcp,0.000063
860,iscsi,tcp,0.000063
861,owamp-control,tcp,0.000063
889,unknown,tcp,0.000063
894,unknown,tcp,0.000063
897,unknown,tcp,0.000063
899,unknown,tcp,0.000063
916,unknown,tcp,0.000063
923,unknown,tcp,0.000063
946,unknown,tcp,0.000063
949,unknown,tcp,0.000063
952,unknown,tcp,0.000063
958,unknown,tcp,0.000063
974,unknown,tcp,0.000063
984,unknown,tcp,0.000063
985,unknown,tcp,0.000063
989,ftps-data,tcp,0.000063
1139,cce3x,tcp,0.000063
1358,connlcli,tcp,0.000063
1359,ftsrv,tcp,0.000063
1364,ndm-server,tcp,0.000063
1366,netware-csp,tcp,0.000063
1420,timbuktu-srv4,tcp,0.000063
1652,xnmp,tcp,0.000063
1663,netview-aix-3,tcp,0.000063
1680,CarbonCopy,tcp,0.000063
3045,slnp,tcp,0.000063
3049,cfs,tcp,0.000063
3064,dnet-tstproxy,tcp,0.000063
3398,sapcomm,tcp,0.000063
4199,eims-admin,tcp,0.000063
6110,softcm,tcp,0.000063
9991,issa,tcp,0.000063
27010,flexlm10,tcp,0.000063
16,unknown,tcp,0.00005
28,unknown,tcp,0.00005
45,mpm,tcp,0.00005
50,re-mail-ck,tcp,0.00005
92,npp,tcp,0.00005
112,mcidas,tcp,0.00005
221,fln-spx,tcp,0.00005
230,unknown,tcp,0.00005
249,unknown,tcp,0.00005
268,td-replica,tcp,0.00005
300,unknown,tcp,0.00005
334,unknown,tcp,0.00005
343,unknown,tcp,0.00005
353,ndsauth,tcp,0.00005
448,ddm-ssl,tcp,0.00005
450,tserver,tcp,0.00005
456,macon,tcp,0.00005
491,go-login,tcp,0.00005
492,ticf-1,tcp,0.00005
507,crs,tcp,0.00005
605,soap-beep,tcp,0.00005
609,npmp-trap,tcp,0.00005
627,passgo-tivoli,tcp,0.00005
630,rda,tcp,0.00005
632,bmpp,tcp,0.00005
638,mcns-sec,tcp,0.00005
640,entrust-sps,tcp,0.00005
647,dhcp-failover,tcp,0.00005
651,ieee-mms,tcp,0.00005
658,tenfold,tcp,0.00005
661,hap,tcp,0.00005
663,purenoise,tcp,0.00005
673,cimplex,tcp,0.00005
696,rushd,tcp,0.00005
702,iris-beep,tcp,0.00005
719,unknown,tcp,0.00005
724,unknown,tcp,0.00005
735,unknown,tcp,0.00005
736,unknown,tcp,0.00005
741,netgw,tcp,0.00005
745,unknown,tcp,0.00005
760,krbupdate,tcp,0.00005
761,kpasswd,tcp,0.00005
791,unknown,tcp,0.00005
813,unknown,tcp,0.00005
816,unknown,tcp,0.00005
819,unknown,tcp,0.00005
820,unknown,tcp,0.00005
826,unknown,tcp,0.00005
831,netconf-beep,tcp,0.00005
836,unknown,tcp,0.00005
841,unknown,tcp,0.00005
850,unknown,tcp,0.00005
851,unknown,tcp,0.00005
855,unknown,tcp,0.00005
866,unknown,tcp,0.00005
870,unknown,tcp,0.00005
872,unknown,tcp,0.00005
875,unknown,tcp,0.00005
881,unknown,tcp,0.00005
883,unknown,tcp,0.00005
906,unknown,tcp,0.00005
919,unknown,tcp,0.00005
927,unknown,tcp,0.00005
929,unknown,tcp,0.00005
936,unknown,tcp,0.00005
938,unknown,tcp,0.00005
941,unknown,tcp,0.00005
945,unknown,tcp,0.00005
948,unknown,tcp,0.00005
950,oftep-rpc,tcp,0.00005
962,unknown,tcp,0.00005
988,unknown,tcp,0.00005
1016,unknown,tcp,0.00005
1018,unknown,tcp,0.00005
1178,skkserv,tcp,0.00005
1214,fasttrack,tcp,0.00005
1346,alta-ana-lm,tcp,0.00005
1349,sbook,tcp,0.00005
1356,cuillamartin,tcp,0.00005
1370,us-gv,tcp,0.00005
1384,os-licman,tcp,0.00005
1385,atex_elmd,tcp,0.00005
1388,objective-dbc,tcp,0.00005
1389,iclpv-dm,tcp,0.00005
1399,cadkey-licman,tcp,0.00005
1400,cadkey-tablet,tcp,0.00005
1402,prm-sm-np,tcp,0.00005
1404,igi-lm,tcp,0.00005
1445,proxima-lm,tcp,0.00005
1465,pipes,tcp,0.00005
1474,telefinder,tcp,0.00005
1484,confluent,tcp,0.00005
1517,vpac,tcp,0.00005
1523,cichild-lm,tcp,0.00005
1551,hecmtl-db,tcp,0.00005
1552,pciarray,tcp,0.00005
1651,shiva_confsrvr,tcp,0.00005
1988,tr-rsrb-p2,tcp,0.00005
1991,stun-p2,tcp,0.00005
2014,troff,tcp,0.00005
2018,terminaldb,tcp,0.00005
2024,xinuexpansion4,tcp,0.00005
2120,kauth,tcp,0.00005
2307,pehelp,tcp,0.00005
2430,venus,tcp,0.00005
3086,sj3,tcp,0.00005
3900,udt_os,tcp,0.00005
4557,fax,tcp,0.00005
4660,mosmig,tcp,0.00005
5145,rmonitor_secure,tcp,0.00005
5191,aol-1,tcp,0.00005
5232,sgi-dgl,tcp,0.00005
5300,hacl-hb,tcp,0.00005
5400,pcduo-old,tcp,0.00005
5978,ncd-diag-tcp,tcp,0.00005
6347,gnutella2,tcp,0.00005
6401,crystalenterprise,tcp,0.00005
6665,irc,tcp,0.00005
7273,openmanage,tcp,0.00005
7597,qaz,tcp,0.00005
8076,slnp,tcp,0.00005
9104,jetdirect,tcp,0.00005
27374,subseven,tcp,0.00005
14,unknown,tcp,0.000038
15,netstat,tcp,0.000038
35,priv-print,tcp,0.000038
40,unknown,tcp,0.000038
51,la-maint,tcp,0.000038
60,unknown,tcp,0.000038
69,tftp,tcp,0.000038
97,swift-rvf,tcp,0.000038
103,gppitnp,tcp,0.000038
137,netbios-ns,tcp,0.000038
180,ris,tcp,0.000038
182,audit,tcp,0.000038
194,irc,tcp,0.000038
201,at-rtmp,tcp,0.000038
213,ipx,tcp,0.000038
214,vmpwscs,tcp,0.000038
231,unknown,tcp,0.000038
253,unknown,tcp,0.000038
262,arcisdms,tcp,0.000038
402,genie,tcp,0.000038
454,contentserver,tcp,0.000038
505,mailbox-lm,tcp,0.000038
511,passgo,tcp,0.000038
553,pirp,tcp,0.000038
560,rmonitor,tcp,0.000038
561,monitor,tcp,0.000038
611,npmp-gui,tcp,0.000038
622,collaborator,tcp,0.000038
624,cryptoadmin,tcp,0.000038
628,qmqp,tcp,0.000038
633,servstat,tcp,0.000038
637,lanserver,tcp,0.000038
644,dwr,tcp,0.000038
654,aodv,tcp,0.000038
656,spmp,tcp,0.000038
670,vacdsm-sws,tcp,0.000038
675,dctp,tcp,0.000038
676,vpps-via,tcp,0.000038
680,entrust-aaas,tcp,0.000038
681,entrust-aams,tcp,0.000038
685,mdc-portmapper,tcp,0.000038
689,nmap,tcp,0.000038
692,hyperwave-isp,tcp,0.000038
694,ha-cluster,tcp,0.000038
703,unknown,tcp,0.000038
704,elcsd,tcp,0.000038
708,unknown,tcp,0.000038
718,unknown,tcp,0.000038
721,unknown,tcp,0.000038
723,omfs,tcp,0.000038
734,unknown,tcp,0.000038
751,kerberos_master,tcp,0.000038
756,unknown,tcp,0.000038
770,cadlock,tcp,0.000038
788,unknown,tcp,0.000038
794,unknown,tcp,0.000038
796,unknown,tcp,0.000038
797,unknown,tcp,0.000038
799,controlit,tcp,0.000038
812,unknown,tcp,0.000038
821,unknown,tcp,0.000038
832,netconfsoaphttp,tcp,0.000038
837,unknown,tcp,0.000038
854,unknown,tcp,0.000038
867,unknown,tcp,0.000038
868,unknown,tcp,0.000038
869,unknown,tcp,0.000038
879,unknown,tcp,0.000038
886,iclcnet-locate,tcp,0.000038
891,unknown,tcp,0.000038
895,unknown,tcp,0.000038
909,unknown,tcp,0.000038
933,unknown,tcp,0.000038
939,unknown,tcp,0.000038
944,unknown,tcp,0.000038
947,unknown,tcp,0.000038
951,unknown,tcp,0.000038
959,unknown,tcp,0.000038
960,unknown,tcp,0.000038
963,unknown,tcp,0.000038
964,unknown,tcp,0.000038
968,unknown,tcp,0.000038
970,unknown,tcp,0.000038
975,securenetpro-sensor,tcp,0.000038
991,nas,tcp,0.000038
994,ircs,tcp,0.000038
997,maitrd,tcp,0.000038
1003,unknown,tcp,0.000038
1017,unknown,tcp,0.000038
1348,bbn-mmx,tcp,0.000038
1354,rightbrain,tcp,0.000038
1369,gv-us,tcp,0.000038
1372,fc-ser,tcp,0.000038
1373,chromagrafx,tcp,0.000038
1379,dbreporter,tcp,0.000038
1381,apple-licman,tcp,0.000038
1387,cadsi-lm,tcp,0.000038
1401,goldleaf-licman,tcp,0.000038
1403,prm-nm-np,tcp,0.000038
1405,ibm-res,tcp,0.000038
1412,innosys,tcp,0.000038
1435,ibm-cics,tcp,0.000038
1466,oceansoft-lm,tcp,0.000038
1467,csdmbase,tcp,0.000038
1475,taligent-lm,tcp,0.000038
1476,clvm-cfg,tcp,0.000038
1486,nms_topo_serv,tcp,0.000038
1496,liberty-lm,tcp,0.000038
1497,rfx-lm,tcp,0.000038
1515,ifor-protocol,tcp,0.000038
1527,tlisrv,tcp,0.000038
1535,ampr-info,tcp,0.000038
1539,intellistor-lm,tcp,0.000038
1650,nkd,tcp,0.000038
1664,netview-aix-4,tcp,0.000038
1668,netview-aix-8,tcp,0.000038
1762,landesk-rc,tcp,0.000038
1995,perf-port,tcp,0.000038
1996,tr-rsrb-port,tcp,0.000038
1997,gdp-port,tcp,0.000038
2015,cypress,tcp,0.000038
2026,scrabble,tcp,0.000038
2064,dnet-keyproxy,tcp,0.000038
3141,vmodem,tcp,0.000038
3264,ccmail,tcp,0.000038
3292,meetingmaker,tcp,0.000038
3397,saposs,tcp,0.000038
4480,proxy-plus,tcp,0.000038
4500,sae-urn,tcp,0.000038
5530,sdserv,tcp,0.000038
6143,watershed-lm,tcp,0.000038
6588,analogx,tcp,0.000038
6701,carracho,tcp,0.000038
7009,afs3-rmtsys,tcp,0.000038
8123,polipo,tcp,0.000038
8892,seosload,tcp,0.000038
9105,jetdirect,tcp,0.000038
9106,jetdirect,tcp,0.000038
9107,jetdirect,tcp,0.000038
11371,pksd,tcp,0.000038
13720,netbackup,tcp,0.000038
14141,bo2k,tcp,0.000038
18182,opsec-ufp,tcp,0.000038
18184,opsec-lea,tcp,0.000038
27665,Trinoo_Master,tcp,0.000038
47557,dbbrowse,tcp,0.000038
29,msg-icp,tcp,0.000025
31,msg-auth,tcp,0.000025
34,unknown,tcp,0.000025
38,rap,tcp,0.000025
44,mpm-flags,tcp,0.000025
58,xns-mail,tcp,0.000025
71,netrjs-1,tcp,0.000025
73,netrjs-3,tcp,0.000025
74,netrjs-4,tcp,0.000025
93,dcp,tcp,0.000025
94,objcall,tcp,0.000025
95,supdup,tcp,0.000025
114,audionews,tcp,0.000025
115,sftp,tcp,0.000025
118,sqlserv,tcp,0.000025
120,cfdptkt,tcp,0.000025
129,pwdgen,tcp,0.000025
133,statsrv,tcp,0.000025
136,profile,tcp,0.000025
138,netbios-dgm,tcp,0.000025
176,genrad-mux,tcp,0.000025
177,xdmcp,tcp,0.000025
181,unify,tcp,0.000025
193,srmp,tcp,0.000025
196,dn6-smm-red,tcp,0.000025
200,src,tcp,0.000025
202,at-nbp,tcp,0.000025
204,at-echo,tcp,0.000025
206,at-zis,tcp,0.000025
224,masqdialer,tcp,0.000025
233,unknown,tcp,0.000025
235,unknown,tcp,0.000025
236,unknown,tcp,0.000025
260,openport,tcp,0.000025
261,nsiiops,tcp,0.000025
273,unknown,tcp,0.000025
276,unknown,tcp,0.000025
303,unknown,tcp,0.000025
308,novastorbakcup,tcp,0.000025
315,dpsi,tcp,0.000025
325,unknown,tcp,0.000025
336,unknown,tcp,0.000025
350,matip-type-a,tcp,0.000025
355,datex-asn,tcp,0.000025
362,srssend,tcp,0.000025
397,mptn,tcp,0.000025
399,iso-tsap-c2,tcp,0.000025
401,ups,tcp,0.000025
403,decap,tcp,0.000025
404,nced,tcp,0.000025
410,decladebug,tcp,0.000025
412,synoptics-trap,tcp,0.000025
415,bnet,tcp,0.000025
418,hyper-g,tcp,0.000025
422,ariel3,tcp,0.000025
437,comscm,tcp,0.000025
453,creativeserver,tcp,0.000025
462,datasurfsrvsec,tcp,0.000025
466,digital-vrc,tcp,0.000025
486,sstats,tcp,0.000025
493,ticf-2,tcp,0.000025
536,opalis-rdv,tcp,0.000025
568,ms-shuttle,tcp,0.000025
601,syslog-conn,tcp,0.000025
604,tunnel,tcp,0.000025
607,nqs,tcp,0.000025
608,sift-uft,tcp,0.000025
619,compaq-evm,tcp,0.000025
626,apple-imap-admin,tcp,0.000025
645,pssc,tcp,0.000025
672,vpps-qua,tcp,0.000025
677,vpp,tcp,0.000025
686,hcp-wismar,tcp,0.000025
688,realm-rusd,tcp,0.000025
697,uuidgen,tcp,0.000025
698,olsr,tcp,0.000025
699,accessnetwork,tcp,0.000025
712,tbrpf,tcp,0.000025
717,unknown,tcp,0.000025
737,unknown,tcp,0.000025
738,unknown,tcp,0.000025
746,unknown,tcp,0.000025
747,fujitsu-dev,tcp,0.000025
755,unknown,tcp,0.000025
759,con,tcp,0.000025
763,cycleserv,tcp,0.000025
764,omserv,tcp,0.000025
774,rpasswd,tcp,0.000025
776,wpages,tcp,0.000025
784,unknown,tcp,0.000025
785,unknown,tcp,0.000025
793,unknown,tcp,0.000025
818,unknown,tcp,0.000025
827,unknown,tcp,0.000025
838,unknown,tcp,0.000025
842,unknown,tcp,0.000025
848,gdoi,tcp,0.000025
849,unknown,tcp,0.000025
852,unknown,tcp,0.000025
853,unknown,tcp,0.000025
857,unknown,tcp,0.000025
865,unknown,tcp,0.000025
871,supfilesrv,tcp,0.000025
876,unknown,tcp,0.000025
877,unknown,tcp,0.000025
882,unknown,tcp,0.000025
884,unknown,tcp,0.000025
885,unknown,tcp,0.000025
887,iclcnet_svinfo,tcp,0.000025
890,unknown,tcp,0.000025
892,unknown,tcp,0.000025
907,unknown,tcp,0.000025
908,unknown,tcp,0.000025
915,unknown,tcp,0.000025
920,unknown,tcp,0.000025
934,unknown,tcp,0.000025
956,unknown,tcp,0.000025
957,unknown,tcp,0.000025
966,unknown,tcp,0.000025
972,unknown,tcp,0.000025
978,unknown,tcp,0.000025
982,unknown,tcp,0.000025
1355,intuitive-edge,tcp,0.000025
1362,timeflies,tcp,0.000025
1365,adapt-sna,tcp,0.000025
1368,screencast,tcp,0.000025
1376,ibm-pps,tcp,0.000025
1386,checksum,tcp,0.000025
1390,iclpv-sc,tcp,0.000025
1393,iclpv-nls,tcp,0.000025
1394,iclpv-nlc,tcp,0.000025
1397,audio-activmail,tcp,0.000025
1398,video-activmail,tcp,0.000025
1409,here-lm,tcp,0.000025
1410,hiq,tcp,0.000025
1422,autodesk-lm,tcp,0.000025
1424,hybrid,tcp,0.000025
1426,sas-1,tcp,0.000025
1432,blueberry-lm,tcp,0.000025
1436,sas-2,tcp,0.000025
1437,tabula,tcp,0.000025
1438,eicon-server,tcp,0.000025
1439,eicon-x25,tcp,0.000025
1442,cadis-2,tcp,0.000025
1446,ora-lm,tcp,0.000025
1454,interhdl_elmd,tcp,0.000025
1456,dca,tcp,0.000025
1472,csdm,tcp,0.000025
1479,dberegister,tcp,0.000025
1483,afs,tcp,0.000025
1493,netmap_lm,tcp,0.000025
1498,watcom-sql,tcp,0.000025
1499,fhc,tcp,0.000025
1510,mvx-lm,tcp,0.000025
1511,3l-l1,tcp,0.000025
1513,fujitsu-dtc,tcp,0.000025
1519,vpvc,tcp,0.000025
1528,mciautoreg,tcp,0.000025
1529,support,tcp,0.000025
1531,rap-listen,tcp,0.000025
1537,sdsc-lm,tcp,0.000025
1538,3ds-lm,tcp,0.000025
1544,aspeclmd,tcp,0.000025
1545,vistium-share,tcp,0.000025
1548,axon-lm,tcp,0.000025
1549,shivahose,tcp,0.000025
1661,netview-aix-1,tcp,0.000025
1662,netview-aix-2,tcp,0.000025
1667,netview-aix-7,tcp,0.000025
1763,landesk-rc,tcp,0.000025
1827,pcm,tcp,0.000025
1986,licensedaemon,tcp,0.000025
1990,stun-p1,tcp,0.000025
1992,stun-p3,tcp,0.000025
1994,stun-port,tcp,0.000025
2023,xinuexpansion3,tcp,0.000025
2027,shadowserver,tcp,0.000025
2053,knetd,tcp,0.000025
2431,venus-se,tcp,0.000025
2432,codasrv,tcp,0.000025
2627,webster,tcp,0.000025
3457,vat-control,tcp,0.000025
3531,peerenabler,tcp,0.000025
4132,nuts_dem,tcp,0.000025
4144,wincim,tcp,0.000025
5301,hacl-gs,tcp,0.000025
5302,hacl-cfg,tcp,0.000025
5997,ncd-pref,tcp,0.000025
6111,spc,tcp,0.000025
6142,aspentec-lm,tcp,0.000025
6145,statsci2-lm,tcp,0.000025
6146,lonewolf-lm,tcp,0.000025
6147,montage-lm,tcp,0.000025
6400,crystalreports,tcp,0.000025
6544,mythtv,tcp,0.000025
6700,carracho,tcp,0.000025
7006,afs3-errors,tcp,0.000025
7008,afs3-update,tcp,0.000025
7634,hddtemp,tcp,0.000025
8770,apple-iphoto,tcp,0.000025
9051,tor-control,tcp,0.000025
13713,netbackup,tcp,0.000025
16444,overnet,tcp,0.000025
18181,opsec-cvp,tcp,0.000025
18183,opsec-sam,tcp,0.000025
26208,wnn6_DS,tcp,0.000025
65301,pcanywhere,tcp,0.000025
2,compressnet,tcp,0.000013
8,unknown,tcp,0.000013
48,auditd,tcp,0.000013
54,xns-ch,tcp,0.000013
56,xns-auth,tcp,0.000013
65,tacacs-ds,tcp,0.000013
67,dhcps,tcp,0.000013
72,netrjs-2,tcp,0.000013
96,dixie,tcp,0.000013
108,snagas,tcp,0.000013
116,ansanotify,tcp,0.000013
117,uucp-path,tcp,0.000013
124,ansatrader,tcp,0.000013
128,gss-xlicen,tcp,0.000013
130,cisco-fna,tcp,0.000013
132,cisco-sys,tcp,0.000013
141,emfis-cntl,tcp,0.000013
142,bl-idm,tcp,0.000013
148,cronus,tcp,0.000013
149,aed-512,tcp,0.000013
150,sql-net,tcp,0.000013
151,hems,tcp,0.000013
162,snmptrap,tcp,0.000013
168,rsvd,tcp,0.000013
173,xyplex-mux,tcp,0.000013
174,mailq,tcp,0.000013
184,ocserver,tcp,0.000013
185,remote-kis,tcp,0.000013
189,qft,tcp,0.000013
190,gacp,tcp,0.000013
191,prospero,tcp,0.000013
192,osu-nms,tcp,0.000013
205,at-5,tcp,0.000013
209,tam,tcp,0.000013
216,atls,tcp,0.000013
217,dbase,tcp,0.000013
226,unknown,tcp,0.000013
228,unknown,tcp,0.000013
229,unknown,tcp,0.000013
234,unknown,tcp,0.000013
238,unknown,tcp,0.000013
248,bhfhs,tcp,0.000013
258,fw1-mc-gui,tcp,0.000013
265,maybe-fw1,tcp,0.000013
267,td-service,tcp,0.000013
270,unknown,tcp,0.000013
271,unknown,tcp,0.000013
277,unknown,tcp,0.000013
284,corerjd,tcp,0.000013
288,unknown,tcp,0.000013
289,unknown,tcp,0.000013
293,unknown,tcp,0.000013
294,unknown,tcp,0.000013
295,unknown,tcp,0.000013
305,unknown,tcp,0.000013
316,decauth,tcp,0.000013
322,rtsps,tcp,0.000013
326,unknown,tcp,0.000013
329,unknown,tcp,0.000013
337,unknown,tcp,0.000013
346,zserv,tcp,0.000013
351,matip-type-b,tcp,0.000013
352,dtag-ste-sb,tcp,0.000013
358,shrinkwrap,tcp,0.000013
360,scoi2odialog,tcp,0.000013
361,semantix,tcp,0.000013
364,aurora-cmgr,tcp,0.000013
369,rpc2portmap,tcp,0.000013
370,codaauth2,tcp,0.000013
373,legent-1,tcp,0.000013
380,is99s,tcp,0.000013
383,hp-alarm-mgr,tcp,0.000013
391,synotics-relay,tcp,0.000013
392,synotics-broker,tcp,0.000013
408,prm-sm,tcp,0.000013
413,smsp,tcp,0.000013
414,infoseek,tcp,0.000013
420,smpte,tcp,0.000013
423,opc-job-start,tcp,0.000013
428,ocs_cmu,tcp,0.000013
432,iasd,tcp,0.000013
434,mobileip-agent,tcp,0.000013
435,mobilip-mn,tcp,0.000013
438,dsfgw,tcp,0.000013
439,dasp,tcp,0.000013
451,sfs-smp-net,tcp,0.000013
452,sfs-config,tcp,0.000013
457,scohelp,tcp,0.000013
460,skronk,tcp,0.000013
470,scx-proxy,tcp,0.000013
472,ljk-login,tcp,0.000013
473,hybrid-pop,tcp,0.000013
479,iafserver,tcp,0.000013
480,loadsrv,tcp,0.000013
485,powerburst,tcp,0.000013
487,saft,tcp,0.000013
496,pim-rp-disc,tcp,0.000013
516,videotex,tcp,0.000013
518,ntalk,tcp,0.000013
522,ulp,tcp,0.000013
526,tempo,tcp,0.000013
528,custix,tcp,0.000013
530,courier,tcp,0.000013
533,netwall,tcp,0.000013
535,iiop,tcp,0.000013
542,commerce,tcp,0.000013
552,deviceshare,tcp,0.000013
564,9pfs,tcp,0.000013
569,ms-rome,tcp,0.000013
570,meter,tcp,0.000013
571,umeter,tcp,0.000013
572,sonar,tcp,0.000013
582,scc-security,tcp,0.000013
583,philips-vc,tcp,0.000013
596,smsd,tcp,0.000013
598,sco-websrvrmg3,tcp,0.000013
599,acp,tcp,0.000013
612,hmmp-ind,tcp,0.000013
613,hmmp-op,tcp,0.000013
614,sshell,tcp,0.000013
618,dei-icda,tcp,0.000013
643,sanity,tcp,0.000013
652,hello-port,tcp,0.000013
662,pftp,tcp,0.000013
739,unknown,tcp,0.000013
742,netrcs,tcp,0.000013
744,flexlm,tcp,0.000013
752,qrh,tcp,0.000013
753,rrh,tcp,0.000013
766,unknown,tcp,0.000013
767,phonebook,tcp,0.000013
768,unknown,tcp,0.000013
